,Month,Hour,Year,Day,Count,date,maxtemp,atemp,mintemp,maxhum,ahum,minhum,maxwind,awind,minwind,prec,Day of week
1604,3,6,2019,4,40,2019-03-04,39.0,34.0,31.0,67.0,53.3,39.0,23.0,17.9,14.0,0.0,0.0
1605,3,6,2019,5,58,2019-03-05,48.0,37.1,26.0,69.0,44.8,28.0,21.0,11.0,0.0,0.0,1.0
1606,3,6,2019,6,74,2019-03-06,59.0,45.7,25.0,86.0,60.4,31.0,17.0,8.8,0.0,0.0,2.0
1607,3,6,2019,7,81,2019-03-07,73.0,59.8,51.0,96.0,81.2,57.0,21.0,10.3,5.0,0.0,3.0
1608,3,6,2019,8,105,2019-03-08,82.0,72.5,66.0,94.0,79.8,56.0,18.0,13.1,8.0,0.0,4.0
1609,3,6,2019,9,49,2019-03-09,86.0,71.9,53.0,93.0,67.2,17.0,17.0,9.5,0.0,1.0,5.0
1610,3,6,2019,10,60,2019-03-10,79.0,67.8,53.0,96.0,79.5,66.0,15.0,7.2,0.0,0.0,6.0
1611,3,6,2019,11,87,2019-03-11,67.0,61.4,59.0,90.0,74.5,62.0,16.0,11.6,7.0,0.0,0.0
1612,3,6,2019,12,101,2019-03-12,79.0,67.1,59.0,97.0,86.5,56.0,23.0,12.2,5.0,1.0,1.0
1613,3,6,2019,13,114,2019-03-13,82.0,69.7,57.0,91.0,75.0,38.0,24.0,12.8,0.0,1.0,2.0
1614,3,6,2019,14,124,2019-03-14,75.0,68.8,51.0,91.0,41.3,25.0,20.0,12.1,5.0,1.0,3.0
1615,3,6,2019,15,87,2019-03-15,60.0,54.5,47.0,61.0,40.5,28.0,28.0,16.6,7.0,0.0,4.0
1616,3,6,2019,16,43,2019-03-16,60.0,53.3,40.0,73.0,42.9,26.0,14.0,8.7,5.0,0.0,5.0
1617,3,6,2019,17,41,2019-03-17,67.0,53.2,39.0,82.0,55.2,27.0,9.0,3.2,0.0,0.0,6.0
1618,3,6,2019,18,66,2019-03-18,69.0,54.4,40.0,89.0,57.5,25.0,15.0,4.8,0.0,0.0,0.0
1619,3,6,2019,19,80,2019-03-19,72.0,57.1,43.0,86.0,60.5,30.0,15.0,5.1,0.0,0.0,1.0
1620,3,6,2019,20,63,2019-03-20,75.0,60.5,46.0,93.0,69.5,41.0,14.0,4.3,0.0,0.0,2.0
1621,3,6,2019,21,68,2019-03-21,76.0,60.8,46.0,89.0,55.1,14.0,9.0,4.0,0.0,0.0,3.0
1622,3,6,2019,22,61,2019-03-22,79.0,63.1,44.0,89.0,59.8,36.0,14.0,6.9,0.0,0.0,4.0
1623,3,6,2019,23,34,2019-03-23,74.0,67.0,61.0,87.0,73.2,60.0,17.0,8.6,0.0,0.0,5.0
1624,3,6,2019,24,34,2019-03-24,82.0,70.6,65.0,93.0,79.0,52.0,14.0,8.6,5.0,0.0,6.0
1625,3,6,2019,25,75,2019-03-25,81.0,72.0,61.0,93.0,68.2,33.0,18.0,9.0,0.0,0.0,0.0
1626,3,6,2019,26,74,2019-03-26,78.0,63.3,51.0,89.0,61.2,36.0,14.0,6.9,0.0,0.0,1.0
1627,3,6,2019,27,79,2019-03-27,78.0,61.8,44.0,100.0,71.0,40.0,16.0,6.9,0.0,0.0,2.0
1628,3,6,2019,28,87,2019-03-28,78.0,63.8,49.0,97.0,73.0,46.0,20.0,9.3,0.0,0.0,3.0
1629,3,6,2019,29,96,2019-03-29,79.0,68.0,61.0,93.0,75.9,48.0,18.0,12.2,5.0,0.0,4.0
1630,3,6,2019,30,57,2019-03-30,71.0,63.8,52.0,90.0,70.2,47.0,26.0,15.3,6.0,0.0,5.0
1631,3,6,2019,31,38,2019-03-31,58.0,49.8,41.0,70.0,48.8,30.0,23.0,15.5,5.0,0.0,6.0
1632,3,7,2019,1,227,2019-03-01,55.0,48.5,43.0,93.0,82.0,76.0,12.0,5.3,0.0,1.0,4.0
1633,3,7,2019,2,62,2019-03-02,53.0,49.8,46.0,97.0,91.1,83.0,15.0,10.4,5.0,0.0,5.0
1634,3,7,2019,3,39,2019-03-03,47.0,44.1,35.0,93.0,81.0,64.0,25.0,17.0,8.0,1.0,6.0
1635,3,7,2019,4,174,2019-03-04,39.0,34.0,31.0,67.0,53.3,39.0,23.0,17.9,14.0,0.0,0.0
1636,3,7,2019,5,227,2019-03-05,48.0,37.1,26.0,69.0,44.8,28.0,21.0,11.0,0.0,0.0,1.0
1637,3,7,2019,6,262,2019-03-06,59.0,45.7,25.0,86.0,60.4,31.0,17.0,8.8,0.0,0.0,2.0
1638,3,7,2019,7,376,2019-03-07,73.0,59.8,51.0,96.0,81.2,57.0,21.0,10.3,5.0,0.0,3.0
1639,3,7,2019,8,359,2019-03-08,82.0,72.5,66.0,94.0,79.8,56.0,18.0,13.1,8.0,0.0,4.0
1640,3,7,2019,9,202,2019-03-09,86.0,71.9,53.0,93.0,67.2,17.0,17.0,9.5,0.0,1.0,5.0
1641,3,7,2019,10,104,2019-03-10,79.0,67.8,53.0,96.0,79.5,66.0,15.0,7.2,0.0,0.0,6.0
1642,3,7,2019,11,317,2019-03-11,67.0,61.4,59.0,90.0,74.5,62.0,16.0,11.6,7.0,0.0,0.0
1643,3,7,2019,12,313,2019-03-12,79.0,67.1,59.0,97.0,86.5,56.0,23.0,12.2,5.0,1.0,1.0
1644,3,7,2019,13,141,2019-03-13,82.0,69.7,57.0,91.0,75.0,38.0,24.0,12.8,0.0,1.0,2.0
1645,3,7,2019,14,372,2019-03-14,75.0,68.8,51.0,91.0,41.3,25.0,20.0,12.1,5.0,1.0,3.0
1646,3,7,2019,15,266,2019-03-15,60.0,54.5,47.0,61.0,40.5,28.0,28.0,16.6,7.0,0.0,4.0
1647,3,7,2019,16,77,2019-03-16,60.0,53.3,40.0,73.0,42.9,26.0,14.0,8.7,5.0,0.0,5.0
1648,3,7,2019,17,36,2019-03-17,67.0,53.2,39.0,82.0,55.2,27.0,9.0,3.2,0.0,0.0,6.0
1649,3,7,2019,18,198,2019-03-18,69.0,54.4,40.0,89.0,57.5,25.0,15.0,4.8,0.0,0.0,0.0
1650,3,7,2019,19,212,2019-03-19,72.0,57.1,43.0,86.0,60.5,30.0,15.0,5.1,0.0,0.0,1.0
1651,3,7,2019,20,184,2019-03-20,75.0,60.5,46.0,93.0,69.5,41.0,14.0,4.3,0.0,0.0,2.0
1652,3,7,2019,21,188,2019-03-21,76.0,60.8,46.0,89.0,55.1,14.0,9.0,4.0,0.0,0.0,3.0
1653,3,7,2019,22,181,2019-03-22,79.0,63.1,44.0,89.0,59.8,36.0,14.0,6.9,0.0,0.0,4.0
1654,3,7,2019,23,72,2019-03-23,74.0,67.0,61.0,87.0,73.2,60.0,17.0,8.6,0.0,0.0,5.0
1655,3,7,2019,24,53,2019-03-24,82.0,70.6,65.0,93.0,79.0,52.0,14.0,8.6,5.0,0.0,6.0
1656,3,7,2019,25,286,2019-03-25,81.0,72.0,61.0,93.0,68.2,33.0,18.0,9.0,0.0,0.0,0.0
1657,3,7,2019,26,394,2019-03-26,78.0,63.3,51.0,89.0,61.2,36.0,14.0,6.9,0.0,0.0,1.0
1658,3,7,2019,27,337,2019-03-27,78.0,61.8,44.0,100.0,71.0,40.0,16.0,6.9,0.0,0.0,2.0
1659,3,7,2019,28,331,2019-03-28,78.0,63.8,49.0,97.0,73.0,46.0,20.0,9.3,0.0,0.0,3.0
1660,3,7,2019,29,320,2019-03-29,79.0,68.0,61.0,93.0,75.9,48.0,18.0,12.2,5.0,0.0,4.0
1661,3,7,2019,30,118,2019-03-30,71.0,63.8,52.0,90.0,70.2,47.0,26.0,15.3,6.0,0.0,5.0
1662,3,7,2019,31,45,2019-03-31,58.0,49.8,41.0,70.0,48.8,30.0,23.0,15.5,5.0,0.0,6.0
1663,3,8,2019,1,525,2019-03-01,55.0,48.5,43.0,93.0,82.0,76.0,12.0,5.3,0.0,1.0,4.0
1664,3,8,2019,2,146,2019-03-02,53.0,49.8,46.0,97.0,91.1,83.0,15.0,10.4,5.0,0.0,5.0
1665,3,8,2019,3,92,2019-03-03,47.0,44.1,35.0,93.0,81.0,64.0,25.0,17.0,8.0,1.0,6.0
1666,3,8,2019,4,392,2019-03-04,39.0,34.0,31.0,67.0,53.3,39.0,23.0,17.9,14.0,0.0,0.0
1667,3,8,2019,5,433,2019-03-05,48.0,37.1,26.0,69.0,44.8,28.0,21.0,11.0,0.0,0.0,1.0
1668,3,8,2019,6,559,2019-03-06,59.0,45.7,25.0,86.0,60.4,31.0,17.0,8.8,0.0,0.0,2.0
1669,3,8,2019,7,665,2019-03-07,73.0,59.8,51.0,96.0,81.2,57.0,21.0,10.3,5.0,0.0,3.0
1670,3,8,2019,8,862,2019-03-08,82.0,72.5,66.0,94.0,79.8,56.0,18.0,13.1,8.0,0.0,4.0
1671,3,8,2019,9,691,2019-03-09,86.0,71.9,53.0,93.0,67.2,17.0,17.0,9.5,0.0,1.0,5.0
1672,3,8,2019,10,344,2019-03-10,79.0,67.8,53.0,96.0,79.5,66.0,15.0,7.2,0.0,0.0,6.0
1673,3,8,2019,11,1101,2019-03-11,67.0,61.4,59.0,90.0,74.5,62.0,16.0,11.6,7.0,0.0,0.0
1674,3,8,2019,12,861,2019-03-12,79.0,67.1,59.0,97.0,86.5,56.0,23.0,12.2,5.0,1.0,1.0
1675,3,8,2019,13,236,2019-03-13,82.0,69.7,57.0,91.0,75.0,38.0,24.0,12.8,0.0,1.0,2.0
1676,3,8,2019,14,753,2019-03-14,75.0,68.8,51.0,91.0,41.3,25.0,20.0,12.1,5.0,1.0,3.0
1677,3,8,2019,15,582,2019-03-15,60.0,54.5,47.0,61.0,40.5,28.0,28.0,16.6,7.0,0.0,4.0
1678,3,8,2019,16,170,2019-03-16,60.0,53.3,40.0,73.0,42.9,26.0,14.0,8.7,5.0,0.0,5.0
1679,3,8,2019,17,115,2019-03-17,67.0,53.2,39.0,82.0,55.2,27.0,9.0,3.2,0.0,0.0,6.0
1680,3,8,2019,18,365,2019-03-18,69.0,54.4,40.0,89.0,57.5,25.0,15.0,4.8,0.0,0.0,0.0
1681,3,8,2019,19,354,2019-03-19,72.0,57.1,43.0,86.0,60.5,30.0,15.0,5.1,0.0,0.0,1.0
1682,3,8,2019,20,369,2019-03-20,75.0,60.5,46.0,93.0,69.5,41.0,14.0,4.3,0.0,0.0,2.0
1683,3,8,2019,21,311,2019-03-21,76.0,60.8,46.0,89.0,55.1,14.0,9.0,4.0,0.0,0.0,3.0
1684,3,8,2019,22,334,2019-03-22,79.0,63.1,44.0,89.0,59.8,36.0,14.0,6.9,0.0,0.0,4.0
1685,3,8,2019,23,167,2019-03-23,74.0,67.0,61.0,87.0,73.2,60.0,17.0,8.6,0.0,0.0,5.0
1686,3,8,2019,24,150,2019-03-24,82.0,70.6,65.0,93.0,79.0,52.0,14.0,8.6,5.0,0.0,6.0
1687,3,8,2019,25,622,2019-03-25,81.0,72.0,61.0,93.0,68.2,33.0,18.0,9.0,0.0,0.0,0.0
1688,3,8,2019,26,675,2019-03-26,78.0,63.3,51.0,89.0,61.2,36.0,14.0,6.9,0.0,0.0,1.0
1689,3,8,2019,27,747,2019-03-27,78.0,61.8,44.0,100.0,71.0,40.0,16.0,6.9,0.0,0.0,2.0
1690,3,8,2019,28,731,2019-03-28,78.0,63.8,49.0,97.0,73.0,46.0,20.0,9.3,0.0,0.0,3.0
1691,3,8,2019,29,738,2019-03-29,79.0,68.0,61.0,93.0,75.9,48.0,18.0,12.2,5.0,0.0,4.0
1692,3,8,2019,30,271,2019-03-30,71.0,63.8,52.0,90.0,70.2,47.0,26.0,15.3,6.0,0.0,5.0
1693,3,8,2019,31,72,2019-03-31,58.0,49.8,41.0,70.0,48.8,30.0,23.0,15.5,5.0,0.0,6.0
1694,3,9,2019,1,540,2019-03-01,55.0,48.5,43.0,93.0,82.0,76.0,12.0,5.3,0.0,1.0,4.0
1695,3,9,2019,2,288,2019-03-02,53.0,49.8,46.0,97.0,91.1,83.0,15.0,10.4,5.0,0.0,5.0
1696,3,9,2019,3,183,2019-03-03,47.0,44.1,35.0,93.0,81.0,64.0,25.0,17.0,8.0,1.0,6.0
1697,3,9,2019,4,413,2019-03-04,39.0,34.0,31.0,67.0,53.3,39.0,23.0,17.9,14.0,0.0,0.0
1698,3,9,2019,5,668,2019-03-05,48.0,37.1,26.0,69.0,44.8,28.0,21.0,11.0,0.0,0.0,1.0
1699,3,9,2019,6,703,2019-03-06,59.0,45.7,25.0,86.0,60.4,31.0,17.0,8.8,0.0,0.0,2.0
1700,3,9,2019,7,961,2019-03-07,73.0,59.8,51.0,96.0,81.2,57.0,21.0,10.3,5.0,0.0,3.0
1701,3,9,2019,8,1098,2019-03-08,82.0,72.5,66.0,94.0,79.8,56.0,18.0,13.1,8.0,0.0,4.0
1702,3,9,2019,9,1188,2019-03-09,86.0,71.9,53.0,93.0,67.2,17.0,17.0,9.5,0.0,1.0,5.0
1703,3,9,2019,10,963,2019-03-10,79.0,67.8,53.0,96.0,79.5,66.0,15.0,7.2,0.0,0.0,6.0
1704,3,9,2019,11,1761,2019-03-11,67.0,61.4,59.0,90.0,74.5,62.0,16.0,11.6,7.0,0.0,0.0
1705,3,9,2019,12,1276,2019-03-12,79.0,67.1,59.0,97.0,86.5,56.0,23.0,12.2,5.0,1.0,1.0
1706,3,9,2019,13,503,2019-03-13,82.0,69.7,57.0,91.0,75.0,38.0,24.0,12.8,0.0,1.0,2.0
1707,3,9,2019,14,1183,2019-03-14,75.0,68.8,51.0,91.0,41.3,25.0,20.0,12.1,5.0,1.0,3.0
1708,3,9,2019,15,732,2019-03-15,60.0,54.5,47.0,61.0,40.5,28.0,28.0,16.6,7.0,0.0,4.0
1709,3,9,2019,16,369,2019-03-16,60.0,53.3,40.0,73.0,42.9,26.0,14.0,8.7,5.0,0.0,5.0
1710,3,9,2019,17,239,2019-03-17,67.0,53.2,39.0,82.0,55.2,27.0,9.0,3.2,0.0,0.0,6.0
1711,3,9,2019,18,273,2019-03-18,69.0,54.4,40.0,89.0,57.5,25.0,15.0,4.8,0.0,0.0,0.0
1712,3,9,2019,19,270,2019-03-19,72.0,57.1,43.0,86.0,60.5,30.0,15.0,5.1,0.0,0.0,1.0
1713,3,9,2019,20,298,2019-03-20,75.0,60.5,46.0,93.0,69.5,41.0,14.0,4.3,0.0,0.0,2.0
1714,3,9,2019,21,258,2019-03-21,76.0,60.8,46.0,89.0,55.1,14.0,9.0,4.0,0.0,0.0,3.0
1715,3,9,2019,22,315,2019-03-22,79.0,63.1,44.0,89.0,59.8,36.0,14.0,6.9,0.0,0.0,4.0
1716,3,9,2019,23,358,2019-03-23,74.0,67.0,61.0,87.0,73.2,60.0,17.0,8.6,0.0,0.0,5.0
1717,3,9,2019,24,249,2019-03-24,82.0,70.6,65.0,93.0,79.0,52.0,14.0,8.6,5.0,0.0,6.0
1718,3,9,2019,25,646,2019-03-25,81.0,72.0,61.0,93.0,68.2,33.0,18.0,9.0,0.0,0.0,0.0
1719,3,9,2019,26,911,2019-03-26,78.0,63.3,51.0,89.0,61.2,36.0,14.0,6.9,0.0,0.0,1.0
1720,3,9,2019,27,817,2019-03-27,78.0,61.8,44.0,100.0,71.0,40.0,16.0,6.9,0.0,0.0,2.0
1721,3,9,2019,28,963,2019-03-28,78.0,63.8,49.0,97.0,73.0,46.0,20.0,9.3,0.0,0.0,3.0
1722,3,9,2019,29,887,2019-03-29,79.0,68.0,61.0,93.0,75.9,48.0,18.0,12.2,5.0,0.0,4.0
1723,3,9,2019,30,591,2019-03-30,71.0,63.8,52.0,90.0,70.2,47.0,26.0,15.3,6.0,0.0,5.0
1724,3,9,2019,31,202,2019-03-31,58.0,49.8,41.0,70.0,48.8,30.0,23.0,15.5,5.0,0.0,6.0
1725,3,10,2019,1,631,2019-03-01,55.0,48.5,43.0,93.0,82.0,76.0,12.0,5.3,0.0,1.0,4.0
1726,3,10,2019,2,552,2019-03-02,53.0,49.8,46.0,97.0,91.1,83.0,15.0,10.4,5.0,0.0,5.0
1727,3,10,2019,3,359,2019-03-03,47.0,44.1,35.0,93.0,81.0,64.0,25.0,17.0,8.0,1.0,6.0
1728,3,10,2019,4,422,2019-03-04,39.0,34.0,31.0,67.0,53.3,39.0,23.0,17.9,14.0,0.0,0.0
1729,3,10,2019,5,474,2019-03-05,48.0,37.1,26.0,69.0,44.8,28.0,21.0,11.0,0.0,0.0,1.0
1730,3,10,2019,6,687,2019-03-06,59.0,45.7,25.0,86.0,60.4,31.0,17.0,8.8,0.0,0.0,2.0
1731,3,10,2019,7,785,2019-03-07,73.0,59.8,51.0,96.0,81.2,57.0,21.0,10.3,5.0,0.0,3.0
1732,3,10,2019,8,1246,2019-03-08,82.0,72.5,66.0,94.0,79.8,56.0,18.0,13.1,8.0,0.0,4.0
1733,3,10,2019,9,1801,2019-03-09,86.0,71.9,53.0,93.0,67.2,17.0,17.0,9.5,0.0,1.0,5.0
1734,3,10,2019,10,1913,2019-03-10,79.0,67.8,53.0,96.0,79.5,66.0,15.0,7.2,0.0,0.0,6.0
1735,3,10,2019,11,1971,2019-03-11,67.0,61.4,59.0,90.0,74.5,62.0,16.0,11.6,7.0,0.0,0.0
1736,3,10,2019,12,1459,2019-03-12,79.0,67.1,59.0,97.0,86.5,56.0,23.0,12.2,5.0,1.0,1.0
1737,3,10,2019,13,1067,2019-03-13,82.0,69.7,57.0,91.0,75.0,38.0,24.0,12.8,0.0,1.0,2.0
1738,3,10,2019,14,1353,2019-03-14,75.0,68.8,51.0,91.0,41.3,25.0,20.0,12.1,5.0,1.0,3.0
1739,3,10,2019,15,1179,2019-03-15,60.0,54.5,47.0,61.0,40.5,28.0,28.0,16.6,7.0,0.0,4.0
1740,3,10,2019,16,759,2019-03-16,60.0,53.3,40.0,73.0,42.9,26.0,14.0,8.7,5.0,0.0,5.0
1741,3,10,2019,17,591,2019-03-17,67.0,53.2,39.0,82.0,55.2,27.0,9.0,3.2,0.0,0.0,6.0
1742,3,10,2019,18,321,2019-03-18,69.0,54.4,40.0,89.0,57.5,25.0,15.0,4.8,0.0,0.0,0.0
1743,3,10,2019,19,291,2019-03-19,72.0,57.1,43.0,86.0,60.5,30.0,15.0,5.1,0.0,0.0,1.0
1744,3,10,2019,20,354,2019-03-20,75.0,60.5,46.0,93.0,69.5,41.0,14.0,4.3,0.0,0.0,2.0
1745,3,10,2019,21,290,2019-03-21,76.0,60.8,46.0,89.0,55.1,14.0,9.0,4.0,0.0,0.0,3.0
1746,3,10,2019,22,543,2019-03-22,79.0,63.1,44.0,89.0,59.8,36.0,14.0,6.9,0.0,0.0,4.0
1747,3,10,2019,23,706,2019-03-23,74.0,67.0,61.0,87.0,73.2,60.0,17.0,8.6,0.0,0.0,5.0
1748,3,10,2019,24,582,2019-03-24,82.0,70.6,65.0,93.0,79.0,52.0,14.0,8.6,5.0,0.0,6.0
1749,3,10,2019,25,729,2019-03-25,81.0,72.0,61.0,93.0,68.2,33.0,18.0,9.0,0.0,0.0,0.0
1750,3,10,2019,26,714,2019-03-26,78.0,63.3,51.0,89.0,61.2,36.0,14.0,6.9,0.0,0.0,1.0
1751,3,10,2019,27,863,2019-03-27,78.0,61.8,44.0,100.0,71.0,40.0,16.0,6.9,0.0,0.0,2.0
1752,3,10,2019,28,843,2019-03-28,78.0,63.8,49.0,97.0,73.0,46.0,20.0,9.3,0.0,0.0,3.0
1753,3,10,2019,29,1032,2019-03-29,79.0,68.0,61.0,93.0,75.9,48.0,18.0,12.2,5.0,0.0,4.0
1754,3,10,2019,30,1076,2019-03-30,71.0,63.8,52.0,90.0,70.2,47.0,26.0,15.3,6.0,0.0,5.0
1755,3,10,2019,31,390,2019-03-31,58.0,49.8,41.0,70.0,48.8,30.0,23.0,15.5,5.0,0.0,6.0
1756,3,11,2019,1,883,2019-03-01,55.0,48.5,43.0,93.0,82.0,76.0,12.0,5.3,0.0,1.0,4.0
1757,3,11,2019,2,813,2019-03-02,53.0,49.8,46.0,97.0,91.1,83.0,15.0,10.4,5.0,0.0,5.0
1758,3,11,2019,3,562,2019-03-03,47.0,44.1,35.0,93.0,81.0,64.0,25.0,17.0,8.0,1.0,6.0
1759,3,11,2019,4,384,2019-03-04,39.0,34.0,31.0,67.0,53.3,39.0,23.0,17.9,14.0,0.0,0.0
1760,3,11,2019,5,544,2019-03-05,48.0,37.1,26.0,69.0,44.8,28.0,21.0,11.0,0.0,0.0,1.0
1761,3,11,2019,6,714,2019-03-06,59.0,45.7,25.0,86.0,60.4,31.0,17.0,8.8,0.0,0.0,2.0
1762,3,11,2019,7,934,2019-03-07,73.0,59.8,51.0,96.0,81.2,57.0,21.0,10.3,5.0,0.0,3.0
1763,3,11,2019,8,1288,2019-03-08,82.0,72.5,66.0,94.0,79.8,56.0,18.0,13.1,8.0,0.0,4.0
1764,3,11,2019,9,2245,2019-03-09,86.0,71.9,53.0,93.0,67.2,17.0,17.0,9.5,0.0,1.0,5.0
1765,3,11,2019,10,1896,2019-03-10,79.0,67.8,53.0,96.0,79.5,66.0,15.0,7.2,0.0,0.0,6.0
1766,3,11,2019,11,1955,2019-03-11,67.0,61.4,59.0,90.0,74.5,62.0,16.0,11.6,7.0,0.0,0.0
1767,3,11,2019,12,1520,2019-03-12,79.0,67.1,59.0,97.0,86.5,56.0,23.0,12.2,5.0,1.0,1.0
1768,3,11,2019,13,1585,2019-03-13,82.0,69.7,57.0,91.0,75.0,38.0,24.0,12.8,0.0,1.0,2.0
1769,3,11,2019,14,1897,2019-03-14,75.0,68.8,51.0,91.0,41.3,25.0,20.0,12.1,5.0,1.0,3.0
1770,3,11,2019,15,1549,2019-03-15,60.0,54.5,47.0,61.0,40.5,28.0,28.0,16.6,7.0,0.0,4.0
1771,3,11,2019,16,1507,2019-03-16,60.0,53.3,40.0,73.0,42.9,26.0,14.0,8.7,5.0,0.0,5.0
1772,3,11,2019,17,1058,2019-03-17,67.0,53.2,39.0,82.0,55.2,27.0,9.0,3.2,0.0,0.0,6.0
1773,3,11,2019,18,475,2019-03-18,69.0,54.4,40.0,89.0,57.5,25.0,15.0,4.8,0.0,0.0,0.0
1774,3,11,2019,19,502,2019-03-19,72.0,57.1,43.0,86.0,60.5,30.0,15.0,5.1,0.0,0.0,1.0
1775,3,11,2019,20,555,2019-03-20,75.0,60.5,46.0,93.0,69.5,41.0,14.0,4.3,0.0,0.0,2.0
1776,3,11,2019,21,491,2019-03-21,76.0,60.8,46.0,89.0,55.1,14.0,9.0,4.0,0.0,0.0,3.0
1777,3,11,2019,22,807,2019-03-22,79.0,63.1,44.0,89.0,59.8,36.0,14.0,6.9,0.0,0.0,4.0
1778,3,11,2019,23,1105,2019-03-23,74.0,67.0,61.0,87.0,73.2,60.0,17.0,8.6,0.0,0.0,5.0
1779,3,11,2019,24,966,2019-03-24,82.0,70.6,65.0,93.0,79.0,52.0,14.0,8.6,5.0,0.0,6.0
1780,3,11,2019,25,911,2019-03-25,81.0,72.0,61.0,93.0,68.2,33.0,18.0,9.0,0.0,0.0,0.0
1781,3,11,2019,26,859,2019-03-26,78.0,63.3,51.0,89.0,61.2,36.0,14.0,6.9,0.0,0.0,1.0
1782,3,11,2019,27,1039,2019-03-27,78.0,61.8,44.0,100.0,71.0,40.0,16.0,6.9,0.0,0.0,2.0
1783,3,11,2019,28,1020,2019-03-28,78.0,63.8,49.0,97.0,73.0,46.0,20.0,9.3,0.0,0.0,3.0
1784,3,11,2019,29,1256,2019-03-29,79.0,68.0,61.0,93.0,75.9,48.0,18.0,12.2,5.0,0.0,4.0
1785,3,11,2019,30,1378,2019-03-30,71.0,63.8,52.0,90.0,70.2,47.0,26.0,15.3,6.0,0.0,5.0
1786,3,11,2019,31,689,2019-03-31,58.0,49.8,41.0,70.0,48.8,30.0,23.0,15.5,5.0,0.0,6.0
1787,3,12,2019,1,1025,2019-03-01,55.0,48.5,43.0,93.0,82.0,76.0,12.0,5.3,0.0,1.0,4.0
1788,3,12,2019,2,1250,2019-03-02,53.0,49.8,46.0,97.0,91.1,83.0,15.0,10.4,5.0,0.0,5.0
1789,3,12,2019,3,774,2019-03-03,47.0,44.1,35.0,93.0,81.0,64.0,25.0,17.0,8.0,1.0,6.0
1790,3,12,2019,4,529,2019-03-04,39.0,34.0,31.0,67.0,53.3,39.0,23.0,17.9,14.0,0.0,0.0
1791,3,12,2019,5,689,2019-03-05,48.0,37.1,26.0,69.0,44.8,28.0,21.0,11.0,0.0,0.0,1.0
1792,3,12,2019,6,943,2019-03-06,59.0,45.7,25.0,86.0,60.4,31.0,17.0,8.8,0.0,0.0,2.0
1793,3,12,2019,7,1286,2019-03-07,73.0,59.8,51.0,96.0,81.2,57.0,21.0,10.3,5.0,0.0,3.0
1794,3,12,2019,8,1876,2019-03-08,82.0,72.5,66.0,94.0,79.8,56.0,18.0,13.1,8.0,0.0,4.0
1795,3,12,2019,9,3070,2019-03-09,86.0,71.9,53.0,93.0,67.2,17.0,17.0,9.5,0.0,1.0,5.0
1796,3,12,2019,10,2552,2019-03-10,79.0,67.8,53.0,96.0,79.5,66.0,15.0,7.2,0.0,0.0,6.0
1797,3,12,2019,11,2517,2019-03-11,67.0,61.4,59.0,90.0,74.5,62.0,16.0,11.6,7.0,0.0,0.0
1798,3,12,2019,12,2187,2019-03-12,79.0,67.1,59.0,97.0,86.5,56.0,23.0,12.2,5.0,1.0,1.0
1799,3,12,2019,13,2282,2019-03-13,82.0,69.7,57.0,91.0,75.0,38.0,24.0,12.8,0.0,1.0,2.0
1800,3,12,2019,14,2595,2019-03-14,75.0,68.8,51.0,91.0,41.3,25.0,20.0,12.1,5.0,1.0,3.0
1801,3,12,2019,15,2235,2019-03-15,60.0,54.5,47.0,61.0,40.5,28.0,28.0,16.6,7.0,0.0,4.0
1802,3,12,2019,16,2254,2019-03-16,60.0,53.3,40.0,73.0,42.9,26.0,14.0,8.7,5.0,0.0,5.0
1803,3,12,2019,17,1709,2019-03-17,67.0,53.2,39.0,82.0,55.2,27.0,9.0,3.2,0.0,0.0,6.0
1804,3,12,2019,18,722,2019-03-18,69.0,54.4,40.0,89.0,57.5,25.0,15.0,4.8,0.0,0.0,0.0
1805,3,12,2019,19,685,2019-03-19,72.0,57.1,43.0,86.0,60.5,30.0,15.0,5.1,0.0,0.0,1.0
1806,3,12,2019,20,714,2019-03-20,75.0,60.5,46.0,93.0,69.5,41.0,14.0,4.3,0.0,0.0,2.0
1807,3,12,2019,21,681,2019-03-21,76.0,60.8,46.0,89.0,55.1,14.0,9.0,4.0,0.0,0.0,3.0
1808,3,12,2019,22,1161,2019-03-22,79.0,63.1,44.0,89.0,59.8,36.0,14.0,6.9,0.0,0.0,4.0
1809,3,12,2019,23,1421,2019-03-23,74.0,67.0,61.0,87.0,73.2,60.0,17.0,8.6,0.0,0.0,5.0
1810,3,12,2019,24,1119,2019-03-24,82.0,70.6,65.0,93.0,79.0,52.0,14.0,8.6,5.0,0.0,6.0
1811,3,12,2019,25,1151,2019-03-25,81.0,72.0,61.0,93.0,68.2,33.0,18.0,9.0,0.0,0.0,0.0
1812,3,12,2019,26,1183,2019-03-26,78.0,63.3,51.0,89.0,61.2,36.0,14.0,6.9,0.0,0.0,1.0
1813,3,12,2019,27,1273,2019-03-27,78.0,61.8,44.0,100.0,71.0,40.0,16.0,6.9,0.0,0.0,2.0
1814,3,12,2019,28,1460,2019-03-28,78.0,63.8,49.0,97.0,73.0,46.0,20.0,9.3,0.0,0.0,3.0
1815,3,12,2019,29,1665,2019-03-29,79.0,68.0,61.0,93.0,75.9,48.0,18.0,12.2,5.0,0.0,4.0
1816,3,12,2019,30,1728,2019-03-30,71.0,63.8,52.0,90.0,70.2,47.0,26.0,15.3,6.0,0.0,5.0
