,month,hour,year,day,count,date,maxtemp,atemp,mintemp,maxhum,ahum,minhum,maxwind,awind,minwind,prec,day_of_week,vehicle_type,vehicle_encoded
5744,8,6,2018,3,1,2018-08-03,97,83,73,94,69,30,20,8,0,0,4,bicycle,1
5745,8,6,2018,4,1,2018-08-04,95,83,71,97,69,41,20,6,0,0,5,bicycle,1
5746,8,6,2018,5,3,2018-08-05,99,84,73,96,65,35,17,8,0,0,6,bicycle,1
5747,8,6,2018,7,5,2018-08-07,99,86,72,97,61,30,14,7,0,0,1,bicycle,1
5748,8,6,2018,8,2,2018-08-08,97,85,76,91,62,35,15,7,0,0,2,bicycle,1
5749,8,6,2018,9,1,2018-08-09,96,82,78,90,71,40,20,5,0,0,3,bicycle,1
5750,8,6,2018,10,3,2018-08-10,91,79,75,96,84,50,15,6,0,0,4,bicycle,1
5751,8,6,2018,11,1,2018-08-11,96,84,76,94,69,32,22,11,0,0,5,bicycle,1
5752,8,6,2018,13,3,2018-08-13,100,85,75,94,64,33,16,8,3,1,0,bicycle,1
5753,8,6,2018,14,1,2018-08-14,101,87,77,90,63,32,17,10,5,0,1,bicycle,1
5754,8,6,2018,15,3,2018-08-15,102,86,73,96,62,25,15,8,0,0,2,bicycle,1
5755,8,6,2018,16,1,2018-08-16,101,87,76,94,56,26,15,8,5,0,3,bicycle,1
5756,8,6,2018,17,1,2018-08-17,102,86,76,94,62,26,17,10,6,0,4,bicycle,1
5757,8,6,2018,18,1,2018-08-18,101,88,79,90,60,31,14,7,0,0,5,bicycle,1
5758,8,6,2018,19,4,2018-08-19,102,89,77,88,56,31,13,5,0,0,6,bicycle,1
5759,8,6,2018,20,2,2018-08-20,102,89,78,79,52,26,10,6,0,1,0,bicycle,1
5760,8,6,2018,21,1,2018-08-21,102,89,75,85,51,28,13,6,0,0,1,bicycle,1
5761,8,6,2018,22,3,2018-08-22,101,87,73,90,54,28,15,8,0,0,2,bicycle,1
5762,8,6,2018,23,5,2018-08-23,100,90,79,84,52,31,17,11,6,0,3,bicycle,1
5763,8,6,2018,24,4,2018-08-24,100,85,76,88,64,30,23,8,0,0,4,bicycle,1
5764,8,6,2018,25,2,2018-08-25,101,87,76,94,62,31,18,10,3,0,5,bicycle,1
5765,8,6,2018,28,6,2018-08-28,99,84,74,91,66,32,15,4,0,0,1,bicycle,1
5766,8,6,2018,29,7,2018-08-29,99,83,70,93,65,32,16,4,0,0,2,bicycle,1
5767,8,6,2018,30,5,2018-08-30,98,85,73,90,63,34,17,5,0,0,3,bicycle,1
5768,8,6,2018,31,18,2018-08-31,98,84,74,91,67,37,21,6,0,0,4,bicycle,1
5769,8,6,2019,1,14,2019-08-01,96,84,72,97,65,37,8,4,0,0,3,bicycle,1
5770,8,6,2019,2,7,2019-08-02,96,85,73,96,64,37,9,4,0,0,4,bicycle,1
5771,8,6,2019,3,3,2019-08-03,93,83,75,94,69,48,13,5,0,0,5,bicycle,1
5772,8,6,2019,4,3,2019-08-04,94,82,75,97,75,43,12,4,0,1,6,bicycle,1
5773,8,6,2019,5,11,2019-08-05,96,84,73,96,68,41,13,4,0,0,0,bicycle,1
5774,8,6,2019,6,4,2019-08-06,97,85,73,97,67,37,14,6,0,0,1,bicycle,1
5775,8,6,2019,7,11,2019-08-07,97,85,76,100,70,37,15,9,5,0,2,bicycle,1
5776,8,6,2019,8,9,2019-08-08,99,86,76,97,70,36,17,10,3,0,3,bicycle,1
5777,8,6,2019,9,8,2019-08-09,100,86,77,100,69,35,18,11,5,0,4,bicycle,1
5778,8,6,2019,10,1,2019-08-10,99,85,77,96,69,34,16,10,6,0,5,bicycle,1
5779,8,6,2019,11,3,2019-08-11,99,85,75,100,70,35,15,9,3,0,6,bicycle,1
5780,8,6,2019,12,13,2019-08-12,101,87,76,97,64,33,14,9,3,0,0,bicycle,1
5781,8,6,2019,13,8,2019-08-13,101,88,76,100,64,32,14,9,3,0,1,bicycle,1
5782,8,6,2019,14,5,2019-08-14,100,86,75,97,66,35,28,5,0,0,2,bicycle,1
5783,8,6,2019,15,9,2019-08-15,99,86,75,96,65,39,8,4,0,0,3,bicycle,1
5784,8,6,2019,16,5,2019-08-16,101,89,75,87,56,33,15,6,0,0,4,bicycle,1
5785,8,6,2019,17,4,2019-08-17,101,87,79,90,64,33,20,11,7,0,5,bicycle,1
5786,8,6,2019,18,5,2019-08-18,101,87,79,94,65,33,17,10,0,0,6,bicycle,1
5787,8,6,2019,19,10,2019-08-19,101,88,78,94,65,34,15,9,3,0,0,bicycle,1
5788,8,6,2019,20,6,2019-08-20,99,87,77,96,63,33,17,7,0,0,1,bicycle,1
5789,8,6,2019,21,8,2019-08-21,98,86,75,94,62,31,17,8,0,0,2,bicycle,1
5790,8,6,2019,22,10,2019-08-22,99,85,76,91,66,35,17,6,0,0,3,bicycle,1
5791,8,6,2019,23,6,2019-08-23,99,85,76,94,69,36,31,6,0,0,4,bicycle,1
5792,8,6,2019,24,2,2019-08-24,96,83,76,94,74,46,16,5,0,0,5,bicycle,1
5793,8,6,2019,25,1,2019-08-25,100,85,76,97,73,39,17,5,0,0,6,bicycle,1
5794,8,6,2019,26,7,2019-08-26,102,88,78,94,68,38,22,12,3,0,0,bicycle,1
5795,8,6,2019,27,5,2019-08-27,94,85,79,90,69,47,21,8,0,0,1,bicycle,1
5796,8,6,2019,28,6,2019-08-28,99,86,76,85,62,38,12,4,0,0,2,bicycle,1
5797,8,6,2019,29,8,2019-08-29,100,86,76,91,65,34,12,5,0,0,3,bicycle,1
5798,8,6,2019,30,5,2019-08-30,98,84,74,97,69,35,18,5,0,0,4,bicycle,1
5799,8,6,2019,31,7,2019-08-31,98,84,73,93,65,31,13,3,0,0,5,bicycle,1
5800,8,7,2018,1,7,2018-08-01,98,84,68,87,51,23,14,6,0,0,2,bicycle,1
5801,8,7,2018,2,10,2018-08-02,97,82,67,97,66,34,23,7,0,0,3,bicycle,1
5802,8,7,2018,3,9,2018-08-03,97,83,73,94,69,30,20,8,0,0,4,bicycle,1
5803,8,7,2018,4,3,2018-08-04,95,83,71,97,69,41,20,6,0,0,5,bicycle,1
5804,8,7,2018,5,1,2018-08-05,99,84,73,96,65,35,17,8,0,0,6,bicycle,1
5805,8,7,2018,6,5,2018-08-06,100,86,78,90,63,31,17,10,0,0,0,bicycle,1
5806,8,7,2018,7,6,2018-08-07,99,86,72,97,61,30,14,7,0,0,1,bicycle,1
5807,8,7,2018,8,8,2018-08-08,97,85,76,91,62,35,15,7,0,0,2,bicycle,1
5808,8,7,2018,9,9,2018-08-09,96,82,78,90,71,40,20,5,0,0,3,bicycle,1
5809,8,7,2018,10,7,2018-08-10,91,79,75,96,84,50,15,6,0,0,4,bicycle,1
5810,8,7,2018,11,1,2018-08-11,96,84,76,94,69,32,22,11,0,0,5,bicycle,1
5811,8,7,2018,13,3,2018-08-13,100,85,75,94,64,33,16,8,3,1,0,bicycle,1
5812,8,7,2018,14,5,2018-08-14,101,87,77,90,63,32,17,10,5,0,1,bicycle,1
5813,8,7,2018,15,13,2018-08-15,102,86,73,96,62,25,15,8,0,0,2,bicycle,1
5814,8,7,2018,16,9,2018-08-16,101,87,76,94,56,26,15,8,5,0,3,bicycle,1
5815,8,7,2018,17,8,2018-08-17,102,86,76,94,62,26,17,10,6,0,4,bicycle,1
5816,8,7,2018,18,2,2018-08-18,101,88,79,90,60,31,14,7,0,0,5,bicycle,1
5817,8,7,2018,19,3,2018-08-19,102,89,77,88,56,31,13,5,0,0,6,bicycle,1
5818,8,7,2018,20,7,2018-08-20,102,89,78,79,52,26,10,6,0,1,0,bicycle,1
5819,8,7,2018,21,4,2018-08-21,102,89,75,85,51,28,13,6,0,0,1,bicycle,1
5820,8,7,2018,22,8,2018-08-22,101,87,73,90,54,28,15,8,0,0,2,bicycle,1
5821,8,7,2018,23,11,2018-08-23,100,90,79,84,52,31,17,11,6,0,3,bicycle,1
5822,8,7,2018,24,6,2018-08-24,100,85,76,88,64,30,23,8,0,0,4,bicycle,1
5823,8,7,2018,25,4,2018-08-25,101,87,76,94,62,31,18,10,3,0,5,bicycle,1
5824,8,7,2018,26,8,2018-08-26,102,93,84,67,45,28,21,14,8,0,6,bicycle,1
5825,8,7,2018,27,10,2018-08-27,100,85,78,87,65,31,24,9,0,0,0,bicycle,1
5826,8,7,2018,28,21,2018-08-28,99,84,74,91,66,32,15,4,0,0,1,bicycle,1
5827,8,7,2018,29,18,2018-08-29,99,83,70,93,65,32,16,4,0,0,2,bicycle,1
5828,8,7,2018,30,16,2018-08-30,98,85,73,90,63,34,17,5,0,0,3,bicycle,1
5829,8,7,2018,31,7,2018-08-31,98,84,74,91,67,37,21,6,0,0,4,bicycle,1
5830,8,7,2019,1,28,2019-08-01,96,84,72,97,65,37,8,4,0,0,3,bicycle,1
5831,8,7,2019,2,28,2019-08-02,96,85,73,96,64,37,9,4,0,0,4,bicycle,1
5832,8,7,2019,3,7,2019-08-03,93,83,75,94,69,48,13,5,0,0,5,bicycle,1
5833,8,7,2019,4,1,2019-08-04,94,82,75,97,75,43,12,4,0,1,6,bicycle,1
5834,8,7,2019,5,12,2019-08-05,96,84,73,96,68,41,13,4,0,0,0,bicycle,1
5835,8,7,2019,6,26,2019-08-06,97,85,73,97,67,37,14,6,0,0,1,bicycle,1
5836,8,7,2019,7,24,2019-08-07,97,85,76,100,70,37,15,9,5,0,2,bicycle,1
5837,8,7,2019,8,21,2019-08-08,99,86,76,97,70,36,17,10,3,0,3,bicycle,1
5838,8,7,2019,9,22,2019-08-09,100,86,77,100,69,35,18,11,5,0,4,bicycle,1
5839,8,7,2019,10,8,2019-08-10,99,85,77,96,69,34,16,10,6,0,5,bicycle,1
5840,8,7,2019,11,4,2019-08-11,99,85,75,100,70,35,15,9,3,0,6,bicycle,1
5841,8,7,2019,12,22,2019-08-12,101,87,76,97,64,33,14,9,3,0,0,bicycle,1
5842,8,7,2019,13,26,2019-08-13,101,88,76,100,64,32,14,9,3,0,1,bicycle,1
5843,8,7,2019,14,25,2019-08-14,100,86,75,97,66,35,28,5,0,0,2,bicycle,1
5844,8,7,2019,15,28,2019-08-15,99,86,75,96,65,39,8,4,0,0,3,bicycle,1
5845,8,7,2019,16,31,2019-08-16,101,89,75,87,56,33,15,6,0,0,4,bicycle,1
5846,8,7,2019,17,7,2019-08-17,101,87,79,90,64,33,20,11,7,0,5,bicycle,1
5847,8,7,2019,18,6,2019-08-18,101,87,79,94,65,33,17,10,0,0,6,bicycle,1
5848,8,7,2019,19,21,2019-08-19,101,88,78,94,65,34,15,9,3,0,0,bicycle,1
5849,8,7,2019,20,24,2019-08-20,99,87,77,96,63,33,17,7,0,0,1,bicycle,1
5850,8,7,2019,21,35,2019-08-21,98,86,75,94,62,31,17,8,0,0,2,bicycle,1
5851,8,7,2019,22,36,2019-08-22,99,85,76,91,66,35,17,6,0,0,3,bicycle,1
5852,8,7,2019,23,22,2019-08-23,99,85,76,94,69,36,31,6,0,0,4,bicycle,1
5853,8,7,2019,24,12,2019-08-24,96,83,76,94,74,46,16,5,0,0,5,bicycle,1
5854,8,7,2019,25,6,2019-08-25,100,85,76,97,73,39,17,5,0,0,6,bicycle,1
5855,8,7,2019,26,16,2019-08-26,102,88,78,94,68,38,22,12,3,0,0,bicycle,1
5856,8,7,2019,27,26,2019-08-27,94,85,79,90,69,47,21,8,0,0,1,bicycle,1
5857,8,7,2019,28,12,2019-08-28,99,86,76,85,62,38,12,4,0,0,2,bicycle,1
5858,8,7,2019,29,23,2019-08-29,100,86,76,91,65,34,12,5,0,0,3,bicycle,1
5859,8,7,2019,30,21,2019-08-30,98,84,74,97,69,35,18,5,0,0,4,bicycle,1
5860,8,7,2019,31,4,2019-08-31,98,84,73,93,65,31,13,3,0,0,5,bicycle,1
5861,8,8,2018,1,16,2018-08-01,98,84,68,87,51,23,14,6,0,0,2,bicycle,1
5862,8,8,2018,2,21,2018-08-02,97,82,67,97,66,34,23,7,0,0,3,bicycle,1
5863,8,8,2018,3,14,2018-08-03,97,83,73,94,69,30,20,8,0,0,4,bicycle,1
5864,8,8,2018,4,5,2018-08-04,95,83,71,97,69,41,20,6,0,0,5,bicycle,1
5865,8,8,2018,5,3,2018-08-05,99,84,73,96,65,35,17,8,0,0,6,bicycle,1
5866,8,8,2018,6,19,2018-08-06,100,86,78,90,63,31,17,10,0,0,0,bicycle,1
5867,8,8,2018,7,20,2018-08-07,99,86,72,97,61,30,14,7,0,0,1,bicycle,1
5868,8,8,2018,8,15,2018-08-08,97,85,76,91,62,35,15,7,0,0,2,bicycle,1
5869,8,8,2018,9,17,2018-08-09,96,82,78,90,71,40,20,5,0,0,3,bicycle,1
5870,8,8,2018,10,24,2018-08-10,91,79,75,96,84,50,15,6,0,0,4,bicycle,1
5871,8,8,2018,11,6,2018-08-11,96,84,76,94,69,32,22,11,0,0,5,bicycle,1
5872,8,8,2018,12,1,2018-08-12,97,84,74,97,66,37,17,11,3,1,6,bicycle,1
5873,8,8,2018,13,15,2018-08-13,100,85,75,94,64,33,16,8,3,1,0,bicycle,1
5874,8,8,2018,14,18,2018-08-14,101,87,77,90,63,32,17,10,5,0,1,bicycle,1
5875,8,8,2018,15,19,2018-08-15,102,86,73,96,62,25,15,8,0,0,2,bicycle,1
5876,8,8,2018,16,20,2018-08-16,101,87,76,94,56,26,15,8,5,0,3,bicycle,1
5877,8,8,2018,17,19,2018-08-17,102,86,76,94,62,26,17,10,6,0,4,bicycle,1
5878,8,8,2018,18,4,2018-08-18,101,88,79,90,60,31,14,7,0,0,5,bicycle,1
5879,8,8,2018,19,3,2018-08-19,102,89,77,88,56,31,13,5,0,0,6,bicycle,1
5880,8,8,2018,20,18,2018-08-20,102,89,78,79,52,26,10,6,0,1,0,bicycle,1
5881,8,8,2018,21,17,2018-08-21,102,89,75,85,51,28,13,6,0,0,1,bicycle,1
5882,8,8,2018,22,21,2018-08-22,101,87,73,90,54,28,15,8,0,0,2,bicycle,1
5883,8,8,2018,23,26,2018-08-23,100,90,79,84,52,31,17,11,6,0,3,bicycle,1
5884,8,8,2018,24,34,2018-08-24,100,85,76,88,64,30,23,8,0,0,4,bicycle,1
5885,8,8,2018,25,4,2018-08-25,101,87,76,94,62,31,18,10,3,0,5,bicycle,1
5886,8,8,2018,26,3,2018-08-26,102,93,84,67,45,28,21,14,8,0,6,bicycle,1
5887,8,8,2018,27,25,2018-08-27,100,85,78,87,65,31,24,9,0,0,0,bicycle,1
5888,8,8,2018,28,27,2018-08-28,99,84,74,91,66,32,15,4,0,0,1,bicycle,1
5889,8,8,2018,29,42,2018-08-29,99,83,70,93,65,32,16,4,0,0,2,bicycle,1
5890,8,8,2018,30,32,2018-08-30,98,85,73,90,63,34,17,5,0,0,3,bicycle,1
5891,8,8,2018,31,39,2018-08-31,98,84,74,91,67,37,21,6,0,0,4,bicycle,1
5892,8,8,2019,1,77,2019-08-01,96,84,72,97,65,37,8,4,0,0,3,bicycle,1
5893,8,8,2019,2,59,2019-08-02,96,85,73,96,64,37,9,4,0,0,4,bicycle,1
5894,8,8,2019,3,16,2019-08-03,93,83,75,94,69,48,13,5,0,0,5,bicycle,1
5895,8,8,2019,4,5,2019-08-04,94,82,75,97,75,43,12,4,0,1,6,bicycle,1
5896,8,8,2019,5,50,2019-08-05,96,84,73,96,68,41,13,4,0,0,0,bicycle,1
5897,8,8,2019,6,52,2019-08-06,97,85,73,97,67,37,14,6,0,0,1,bicycle,1
5898,8,8,2019,7,55,2019-08-07,97,85,76,100,70,37,15,9,5,0,2,bicycle,1
5899,8,8,2019,8,45,2019-08-08,99,86,76,97,70,36,17,10,3,0,3,bicycle,1
5900,8,8,2019,9,51,2019-08-09,100,86,77,100,69,35,18,11,5,0,4,bicycle,1
5901,8,8,2019,10,21,2019-08-10,99,85,77,96,69,34,16,10,6,0,5,bicycle,1
5902,8,8,2019,11,14,2019-08-11,99,85,75,100,70,35,15,9,3,0,6,bicycle,1
5903,8,8,2019,12,61,2019-08-12,101,87,76,97,64,33,14,9,3,0,0,bicycle,1
5904,8,8,2019,13,52,2019-08-13,101,88,76,100,64,32,14,9,3,0,1,bicycle,1
5905,8,8,2019,14,56,2019-08-14,100,86,75,97,66,35,28,5,0,0,2,bicycle,1
5906,8,8,2019,15,43,2019-08-15,99,86,75,96,65,39,8,4,0,0,3,bicycle,1
5907,8,8,2019,16,51,2019-08-16,101,89,75,87,56,33,15,6,0,0,4,bicycle,1
5908,8,8,2019,17,12,2019-08-17,101,87,79,90,64,33,20,11,7,0,5,bicycle,1
5909,8,8,2019,18,13,2019-08-18,101,87,79,94,65,33,17,10,0,0,6,bicycle,1
5910,8,8,2019,19,54,2019-08-19,101,88,78,94,65,34,15,9,3,0,0,bicycle,1
5911,8,8,2019,20,65,2019-08-20,99,87,77,96,63,33,17,7,0,0,1,bicycle,1
5912,8,8,2019,21,77,2019-08-21,98,86,75,94,62,31,17,8,0,0,2,bicycle,1
5913,8,8,2019,22,60,2019-08-22,99,85,76,91,66,35,17,6,0,0,3,bicycle,1
5914,8,8,2019,23,50,2019-08-23,99,85,76,94,69,36,31,6,0,0,4,bicycle,1
5915,8,8,2019,24,14,2019-08-24,96,83,76,94,74,46,16,5,0,0,5,bicycle,1
5916,8,8,2019,25,16,2019-08-25,100,85,76,97,73,39,17,5,0,0,6,bicycle,1
5917,8,8,2019,26,49,2019-08-26,102,88,78,94,68,38,22,12,3,0,0,bicycle,1
5918,8,8,2019,27,50,2019-08-27,94,85,79,90,69,47,21,8,0,0,1,bicycle,1
5919,8,8,2019,28,50,2019-08-28,99,86,76,85,62,38,12,4,0,0,2,bicycle,1
5920,8,8,2019,29,56,2019-08-29,100,86,76,91,65,34,12,5,0,0,3,bicycle,1
5921,8,8,2019,30,69,2019-08-30,98,84,74,97,69,35,18,5,0,0,4,bicycle,1
5922,8,8,2019,31,16,2019-08-31,98,84,73,93,65,31,13,3,0,0,5,bicycle,1
5923,8,9,2018,1,17,2018-08-01,98,84,68,87,51,23,14,6,0,0,2,bicycle,1
5924,8,9,2018,2,20,2018-08-02,97,82,67,97,66,34,23,7,0,0,3,bicycle,1
5925,8,9,2018,3,10,2018-08-03,97,83,73,94,69,30,20,8,0,0,4,bicycle,1
5926,8,9,2018,4,7,2018-08-04,95,83,71,97,69,41,20,6,0,0,5,bicycle,1
5927,8,9,2018,5,4,2018-08-05,99,84,73,96,65,35,17,8,0,0,6,bicycle,1
5928,8,9,2018,6,13,2018-08-06,100,86,78,90,63,31,17,10,0,0,0,bicycle,1
5929,8,9,2018,7,17,2018-08-07,99,86,72,97,61,30,14,7,0,0,1,bicycle,1
5930,8,9,2018,8,18,2018-08-08,97,85,76,91,62,35,15,7,0,0,2,bicycle,1
5931,8,9,2018,9,17,2018-08-09,96,82,78,90,71,40,20,5,0,0,3,bicycle,1
5932,8,9,2018,10,11,2018-08-10,91,79,75,96,84,50,15,6,0,0,4,bicycle,1
5933,8,9,2018,11,9,2018-08-11,96,84,76,94,69,32,22,11,0,0,5,bicycle,1
5934,8,9,2018,12,5,2018-08-12,97,84,74,97,66,37,17,11,3,1,6,bicycle,1
5935,8,9,2018,13,11,2018-08-13,100,85,75,94,64,33,16,8,3,1,0,bicycle,1
5936,8,9,2018,14,17,2018-08-14,101,87,77,90,63,32,17,10,5,0,1,bicycle,1
5937,8,9,2018,15,19,2018-08-15,102,86,73,96,62,25,15,8,0,0,2,bicycle,1
5938,8,9,2018,16,8,2018-08-16,101,87,76,94,56,26,15,8,5,0,3,bicycle,1
5939,8,9,2018,17,16,2018-08-17,102,86,76,94,62,26,17,10,6,0,4,bicycle,1
5940,8,9,2018,18,6,2018-08-18,101,88,79,90,60,31,14,7,0,0,5,bicycle,1
5941,8,9,2018,19,9,2018-08-19,102,89,77,88,56,31,13,5,0,0,6,bicycle,1
5942,8,9,2018,20,14,2018-08-20,102,89,78,79,52,26,10,6,0,1,0,bicycle,1
5943,8,9,2018,21,12,2018-08-21,102,89,75,85,51,28,13,6,0,0,1,bicycle,1
5944,8,9,2018,22,14,2018-08-22,101,87,73,90,54,28,15,8,0,0,2,bicycle,1
5945,8,9,2018,23,21,2018-08-23,100,90,79,84,52,31,17,11,6,0,3,bicycle,1
5946,8,9,2018,24,31,2018-08-24,100,85,76,88,64,30,23,8,0,0,4,bicycle,1
5947,8,9,2018,25,13,2018-08-25,101,87,76,94,62,31,18,10,3,0,5,bicycle,1
5948,8,9,2018,26,17,2018-08-26,102,93,84,67,45,28,21,14,8,0,6,bicycle,1
5949,8,9,2018,27,19,2018-08-27,100,85,78,87,65,31,24,9,0,0,0,bicycle,1
5950,8,9,2018,28,20,2018-08-28,99,84,74,91,66,32,15,4,0,0,1,bicycle,1
5951,8,9,2018,29,25,2018-08-29,99,83,70,93,65,32,16,4,0,0,2,bicycle,1
5952,8,9,2018,30,47,2018-08-30,98,85,73,90,63,34,17,5,0,0,3,bicycle,1
5953,8,9,2018,31,37,2018-08-31,98,84,74,91,67,37,21,6,0,0,4,bicycle,1
5954,8,9,2019,1,38,2019-08-01,96,84,72,97,65,37,8,4,0,0,3,bicycle,1
5955,8,9,2019,2,38,2019-08-02,96,85,73,96,64,37,9,4,0,0,4,bicycle,1
5956,8,9,2019,3,31,2019-08-03,93,83,75,94,69,48,13,5,0,0,5,bicycle,1
5957,8,9,2019,4,9,2019-08-04,94,82,75,97,75,43,12,4,0,1,6,bicycle,1
5958,8,9,2019,5,38,2019-08-05,96,84,73,96,68,41,13,4,0,0,0,bicycle,1
5959,8,9,2019,6,38,2019-08-06,97,85,73,97,67,37,14,6,0,0,1,bicycle,1
5960,8,9,2019,7,39,2019-08-07,97,85,76,100,70,37,15,9,5,0,2,bicycle,1
5961,8,9,2019,8,38,2019-08-08,99,86,76,97,70,36,17,10,3,0,3,bicycle,1
5962,8,9,2019,9,32,2019-08-09,100,86,77,100,69,35,18,11,5,0,4,bicycle,1
5963,8,9,2019,10,28,2019-08-10,99,85,77,96,69,34,16,10,6,0,5,bicycle,1
5964,8,9,2019,11,19,2019-08-11,99,85,75,100,70,35,15,9,3,0,6,bicycle,1
5965,8,9,2019,12,37,2019-08-12,101,87,76,97,64,33,14,9,3,0,0,bicycle,1
5966,8,9,2019,13,30,2019-08-13,101,88,76,100,64,32,14,9,3,0,1,bicycle,1
5967,8,9,2019,14,36,2019-08-14,100,86,75,97,66,35,28,5,0,0,2,bicycle,1
5968,8,9,2019,15,43,2019-08-15,99,86,75,96,65,39,8,4,0,0,3,bicycle,1
5969,8,9,2019,16,38,2019-08-16,101,89,75,87,56,33,15,6,0,0,4,bicycle,1
5970,8,9,2019,17,27,2019-08-17,101,87,79,90,64,33,20,11,7,0,5,bicycle,1
5971,8,9,2019,18,19,2019-08-18,101,87,79,94,65,33,17,10,0,0,6,bicycle,1
5972,8,9,2019,19,33,2019-08-19,101,88,78,94,65,34,15,9,3,0,0,bicycle,1
5973,8,9,2019,20,39,2019-08-20,99,87,77,96,63,33,17,7,0,0,1,bicycle,1
5974,8,9,2019,21,45,2019-08-21,98,86,75,94,62,31,17,8,0,0,2,bicycle,1
5975,8,9,2019,22,58,2019-08-22,99,85,76,91,66,35,17,6,0,0,3,bicycle,1
5976,8,9,2019,23,42,2019-08-23,99,85,76,94,69,36,31,6,0,0,4,bicycle,1
5977,8,9,2019,24,34,2019-08-24,96,83,76,94,74,46,16,5,0,0,5,bicycle,1
5978,8,9,2019,25,21,2019-08-25,100,85,76,97,73,39,17,5,0,0,6,bicycle,1
5979,8,9,2019,26,34,2019-08-26,102,88,78,94,68,38,22,12,3,0,0,bicycle,1
5980,8,9,2019,27,33,2019-08-27,94,85,79,90,69,47,21,8,0,0,1,bicycle,1
5981,8,9,2019,28,48,2019-08-28,99,86,76,85,62,38,12,4,0,0,2,bicycle,1
5982,8,9,2019,29,51,2019-08-29,100,86,76,91,65,34,12,5,0,0,3,bicycle,1
5983,8,9,2019,30,55,2019-08-30,98,84,74,97,69,35,18,5,0,0,4,bicycle,1
5984,8,9,2019,31,34,2019-08-31,98,84,73,93,65,31,13,3,0,0,5,bicycle,1
5985,8,10,2018,1,6,2018-08-01,98,84,68,87,51,23,14,6,0,0,2,bicycle,1
5986,8,10,2018,2,4,2018-08-02,97,82,67,97,66,34,23,7,0,0,3,bicycle,1
5987,8,10,2018,3,8,2018-08-03,97,83,73,94,69,30,20,8,0,0,4,bicycle,1
5988,8,10,2018,4,21,2018-08-04,95,83,71,97,69,41,20,6,0,0,5,bicycle,1
5989,8,10,2018,5,13,2018-08-05,99,84,73,96,65,35,17,8,0,0,6,bicycle,1
5990,8,10,2018,6,7,2018-08-06,100,86,78,90,63,31,17,10,0,0,0,bicycle,1
5991,8,10,2018,7,7,2018-08-07,99,86,72,97,61,30,14,7,0,0,1,bicycle,1
5992,8,10,2018,8,3,2018-08-08,97,85,76,91,62,35,15,7,0,0,2,bicycle,1
5993,8,10,2018,9,10,2018-08-09,96,82,78,90,71,40,20,5,0,0,3,bicycle,1
5994,8,10,2018,10,10,2018-08-10,91,79,75,96,84,50,15,6,0,0,4,bicycle,1
5995,8,10,2018,11,9,2018-08-11,96,84,76,94,69,32,22,11,0,0,5,bicycle,1
5996,8,10,2018,12,7,2018-08-12,97,84,74,97,66,37,17,11,3,1,6,bicycle,1
5997,8,10,2018,13,6,2018-08-13,100,85,75,94,64,33,16,8,3,1,0,bicycle,1
5998,8,10,2018,14,6,2018-08-14,101,87,77,90,63,32,17,10,5,0,1,bicycle,1
5999,8,10,2018,15,7,2018-08-15,102,86,73,96,62,25,15,8,0,0,2,bicycle,1
6000,8,10,2018,16,4,2018-08-16,101,87,76,94,56,26,15,8,5,0,3,bicycle,1
6001,8,10,2018,17,12,2018-08-17,102,86,76,94,62,26,17,10,6,0,4,bicycle,1
6002,8,10,2018,18,10,2018-08-18,101,88,79,90,60,31,14,7,0,0,5,bicycle,1
6003,8,10,2018,19,15,2018-08-19,102,89,77,88,56,31,13,5,0,0,6,bicycle,1
6004,8,10,2018,20,13,2018-08-20,102,89,78,79,52,26,10,6,0,1,0,bicycle,1
6005,8,10,2018,21,13,2018-08-21,102,89,75,85,51,28,13,6,0,0,1,bicycle,1
6006,8,10,2018,22,17,2018-08-22,101,87,73,90,54,28,15,8,0,0,2,bicycle,1
6007,8,10,2018,23,15,2018-08-23,100,90,79,84,52,31,17,11,6,0,3,bicycle,1
6008,8,10,2018,24,12,2018-08-24,100,85,76,88,64,30,23,8,0,0,4,bicycle,1
6009,8,10,2018,25,13,2018-08-25,101,87,76,94,62,31,18,10,3,0,5,bicycle,1
6010,8,10,2018,26,16,2018-08-26,102,93,84,67,45,28,21,14,8,0,6,bicycle,1
6011,8,10,2018,27,14,2018-08-27,100,85,78,87,65,31,24,9,0,0,0,bicycle,1
6012,8,10,2018,28,17,2018-08-28,99,84,74,91,66,32,15,4,0,0,1,bicycle,1
6013,8,10,2018,29,38,2018-08-29,99,83,70,93,65,32,16,4,0,0,2,bicycle,1
6014,8,10,2018,30,25,2018-08-30,98,85,73,90,63,34,17,5,0,0,3,bicycle,1
6015,8,10,2018,31,36,2018-08-31,98,84,74,91,67,37,21,6,0,0,4,bicycle,1
6016,8,10,2019,1,36,2019-08-01,96,84,72,97,65,37,8,4,0,0,3,bicycle,1
6017,8,10,2019,2,39,2019-08-02,96,85,73,96,64,37,9,4,0,0,4,bicycle,1
6018,8,10,2019,3,44,2019-08-03,93,83,75,94,69,48,13,5,0,0,5,bicycle,1
6019,8,10,2019,4,25,2019-08-04,94,82,75,97,75,43,12,4,0,1,6,bicycle,1
6020,8,10,2019,5,24,2019-08-05,96,84,73,96,68,41,13,4,0,0,0,bicycle,1
6021,8,10,2019,6,24,2019-08-06,97,85,73,97,67,37,14,6,0,0,1,bicycle,1
