,month,hour,year,day,count,date,maxtemp,atemp,mintemp,maxhum,ahum,minhum,maxwind,awind,minwind,prec,day_of_week,vehicle_type,vehicle_encoded,hour_encoded,month_encoded,count_encoded
4099,5,20,2019,15,971,2019-05-15,87,75,64,93,69,46,9,4,0,0,2,scooter,0,5,1,2
4100,5,20,2019,16,1171,2019-05-16,88,74,63,94,75,46,13,5,0,0,3,scooter,0,5,1,2
4101,5,20,2019,17,1339,2019-05-17,91,81,74,87,72,48,21,13,7,0,4,scooter,0,5,1,3
4102,5,20,2019,18,1473,2019-05-18,88,80,77,94,81,61,24,12,3,0,5,scooter,0,5,1,3
4103,5,20,2019,19,928,2019-05-19,92,82,75,94,77,52,10,6,0,1,6,scooter,0,5,1,2
4104,5,20,2019,20,836,2019-05-20,92,83,78,88,72,50,26,15,7,0,0,scooter,0,5,1,1
4105,5,20,2019,21,880,2019-05-21,87,78,66,87,64,31,24,9,0,0,1,scooter,0,5,1,2
4106,5,20,2019,22,1283,2019-05-22,92,82,73,90,69,50,24,12,0,1,2,scooter,0,5,1,2
4107,5,20,2019,23,1063,2019-05-23,93,84,77,88,70,49,23,15,9,0,3,scooter,0,5,1,2
4108,5,20,2019,24,1561,2019-05-24,92,82,76,84,68,47,21,14,7,0,4,scooter,0,5,1,3
4109,5,20,2019,25,2065,2019-05-25,93,82,77,84,69,47,22,13,6,0,5,scooter,0,5,1,4
4110,5,20,2019,26,1930,2019-05-26,92,82,76,87,67,42,18,12,7,0,6,scooter,0,5,1,4
4111,5,20,2019,27,1031,2019-05-27,90,79,73,90,72,46,17,11,5,0,0,scooter,0,5,1,2
4112,5,20,2019,28,761,2019-05-28,89,81,74,87,73,53,22,13,3,0,1,scooter,0,5,1,1
4113,5,20,2019,29,944,2019-05-29,93,84,79,84,70,52,22,13,3,0,2,scooter,0,5,1,2
4114,5,20,2019,30,834,2019-05-30,86,77,72,94,81,65,18,8,0,1,3,scooter,0,5,1,1
4115,5,20,2019,31,1322,2019-05-31,90,81,73,93,74,52,15,5,0,0,4,scooter,0,5,1,3
4116,5,21,2018,25,7,2018-05-25,95,80,72,97,74,41,12,5,0,0,4,scooter,0,5,1,0
4117,5,21,2018,26,4,2018-05-26,96,84,72,93,64,38,12,7,3,0,5,scooter,0,5,1,0
4118,5,21,2018,27,1,2018-05-27,96,84,71,91,63,40,10,6,0,0,6,scooter,0,5,1,0
4119,5,21,2018,28,1,2018-05-28,95,84,69,93,61,38,9,4,0,0,0,scooter,0,5,1,0
4120,5,21,2018,29,6,2018-05-29,95,83,69,96,64,38,14,6,0,0,1,scooter,0,5,1,0
4121,5,21,2018,30,7,2018-05-30,96,82,71,97,69,38,18,10,0,0,2,scooter,0,5,1,0
4122,5,21,2018,31,3,2018-05-31,98,83,75,94,70,37,20,11,7,0,3,scooter,0,5,1,0
4123,5,21,2019,1,885,2019-05-01,84,78,76,85,77,63,18,12,7,0,2,scooter,0,5,1,2
4124,5,21,2019,2,591,2019-05-02,82,71,62,93,81,62,24,9,0,0,3,scooter,0,5,1,1
4125,5,21,2019,3,89,2019-05-03,83,70,63,100,87,67,35,10,0,0,4,scooter,0,5,1,0
4126,5,21,2019,4,1809,2019-05-04,81,70,60,97,75,54,17,7,0,1,5,scooter,0,5,1,4
4127,5,21,2019,5,1070,2019-05-05,86,72,59,93,75,48,13,4,0,0,6,scooter,0,5,1,2
4128,5,21,2019,6,811,2019-05-06,77,70,65,96,87,76,15,6,0,0,0,scooter,0,5,1,1
4129,5,21,2019,7,136,2019-05-07,86,74,67,93,84,65,28,10,0,0,1,scooter,0,5,1,0
4130,5,21,2019,8,799,2019-05-08,79,73,68,93,83,72,15,7,0,1,2,scooter,0,5,1,1
4131,5,21,2019,9,796,2019-05-09,86,77,66,94,82,65,23,7,0,1,3,scooter,0,5,1,1
4132,5,21,2019,10,1184,2019-05-10,68,62,57,84,73,63,25,14,8,0,4,scooter,0,5,1,2
4133,5,21,2019,11,1179,2019-05-11,67,62,59,90,84,75,14,7,0,0,5,scooter,0,5,1,2
4134,5,21,2019,12,636,2019-05-12,79,69,60,90,68,45,20,7,0,1,6,scooter,0,5,1,1
4135,5,21,2019,13,732,2019-05-13,84,69,55,93,68,38,13,4,0,0,0,scooter,0,5,1,1
4136,5,21,2019,14,833,2019-05-14,82,72,61,93,73,52,10,3,0,0,1,scooter,0,5,1,1
4137,5,21,2019,15,889,2019-05-15,87,75,64,93,69,46,9,4,0,0,2,scooter,0,5,1,2
4138,5,21,2019,16,1134,2019-05-16,88,74,63,94,75,46,13,5,0,0,3,scooter,0,5,1,2
4139,5,21,2019,17,1260,2019-05-17,91,81,74,87,72,48,21,13,7,0,4,scooter,0,5,1,2
4140,5,21,2019,18,1451,2019-05-18,88,80,77,94,81,61,24,12,3,0,5,scooter,0,5,1,3
4141,5,21,2019,19,815,2019-05-19,92,82,75,94,77,52,10,6,0,1,6,scooter,0,5,1,1
4142,5,21,2019,20,809,2019-05-20,92,83,78,88,72,50,26,15,7,0,0,scooter,0,5,1,1
4143,5,21,2019,21,821,2019-05-21,87,78,66,87,64,31,24,9,0,0,1,scooter,0,5,1,1
4144,5,21,2019,22,1261,2019-05-22,92,82,73,90,69,50,24,12,0,1,2,scooter,0,5,1,2
4145,5,21,2019,23,905,2019-05-23,93,84,77,88,70,49,23,15,9,0,3,scooter,0,5,1,2
4146,5,21,2019,24,1286,2019-05-24,92,82,76,84,68,47,21,14,7,0,4,scooter,0,5,1,2
4147,5,21,2019,25,1772,2019-05-25,93,82,77,84,69,47,22,13,6,0,5,scooter,0,5,1,4
4148,5,21,2019,26,1818,2019-05-26,92,82,76,87,67,42,18,12,7,0,6,scooter,0,5,1,4
4149,5,21,2019,27,832,2019-05-27,90,79,73,90,72,46,17,11,5,0,0,scooter,0,5,1,1
4150,5,21,2019,28,634,2019-05-28,89,81,74,87,73,53,22,13,3,0,1,scooter,0,5,1,1
4151,5,21,2019,29,683,2019-05-29,93,84,79,84,70,52,22,13,3,0,2,scooter,0,5,1,1
4152,5,21,2019,30,845,2019-05-30,86,77,72,94,81,65,18,8,0,1,3,scooter,0,5,1,1
4153,5,21,2019,31,1218,2019-05-31,90,81,73,93,74,52,15,5,0,0,4,scooter,0,5,1,2
4154,5,22,2019,1,828,2019-05-01,84,78,76,85,77,63,18,12,7,0,2,scooter,0,5,1,1
4155,5,22,2019,2,572,2019-05-02,82,71,62,93,81,62,24,9,0,0,3,scooter,0,5,1,1
4156,5,22,2019,3,69,2019-05-03,83,70,63,100,87,67,35,10,0,0,4,scooter,0,5,1,0
4157,5,22,2019,4,1578,2019-05-04,81,70,60,97,75,54,17,7,0,1,5,scooter,0,5,1,3
4158,5,22,2019,5,928,2019-05-05,86,72,59,93,75,48,13,4,0,0,6,scooter,0,5,1,2
4159,5,22,2019,6,597,2019-05-06,77,70,65,96,87,76,15,6,0,0,0,scooter,0,5,1,1
4160,5,22,2019,7,288,2019-05-07,86,74,67,93,84,65,28,10,0,0,1,scooter,0,5,1,0
4161,5,22,2019,8,601,2019-05-08,79,73,68,93,83,72,15,7,0,1,2,scooter,0,5,1,1
4162,5,22,2019,9,642,2019-05-09,86,77,66,94,82,65,23,7,0,1,3,scooter,0,5,1,1
4163,5,22,2019,10,1007,2019-05-10,68,62,57,84,73,63,25,14,8,0,4,scooter,0,5,1,2
4164,5,22,2019,11,1124,2019-05-11,67,62,59,90,84,75,14,7,0,0,5,scooter,0,5,1,2
4165,5,22,2019,12,514,2019-05-12,79,69,60,90,68,45,20,7,0,1,6,scooter,0,5,1,1
4166,5,22,2019,13,520,2019-05-13,84,69,55,93,68,38,13,4,0,0,0,scooter,0,5,1,1
4167,5,22,2019,14,735,2019-05-14,82,72,61,93,73,52,10,3,0,0,1,scooter,0,5,1,1
4168,5,22,2019,15,614,2019-05-15,87,75,64,93,69,46,9,4,0,0,2,scooter,0,5,1,1
4169,5,22,2019,16,851,2019-05-16,88,74,63,94,75,46,13,5,0,0,3,scooter,0,5,1,1
4170,5,22,2019,17,1166,2019-05-17,91,81,74,87,72,48,21,13,7,0,4,scooter,0,5,1,2
4171,5,22,2019,18,1470,2019-05-18,88,80,77,94,81,61,24,12,3,0,5,scooter,0,5,1,3
4172,5,22,2019,19,609,2019-05-19,92,82,75,94,77,52,10,6,0,1,6,scooter,0,5,1,1
4173,5,22,2019,20,528,2019-05-20,92,83,78,88,72,50,26,15,7,0,0,scooter,0,5,1,1
4174,5,22,2019,21,689,2019-05-21,87,78,66,87,64,31,24,9,0,0,1,scooter,0,5,1,1
4175,5,22,2019,22,1361,2019-05-22,92,82,73,90,69,50,24,12,0,1,2,scooter,0,5,1,3
4176,5,22,2019,23,862,2019-05-23,93,84,77,88,70,49,23,15,9,0,3,scooter,0,5,1,1
4177,5,22,2019,24,1496,2019-05-24,92,82,76,84,68,47,21,14,7,0,4,scooter,0,5,1,3
4178,5,22,2019,25,2045,2019-05-25,93,82,77,84,69,47,22,13,6,0,5,scooter,0,5,1,4
4179,5,22,2019,26,1587,2019-05-26,92,82,76,87,67,42,18,12,7,0,6,scooter,0,5,1,3
4180,5,22,2019,27,533,2019-05-27,90,79,73,90,72,46,17,11,5,0,0,scooter,0,5,1,1
4181,5,22,2019,28,499,2019-05-28,89,81,74,87,73,53,22,13,3,0,1,scooter,0,5,1,1
4182,5,22,2019,29,562,2019-05-29,93,84,79,84,70,52,22,13,3,0,2,scooter,0,5,1,1
4183,5,22,2019,30,776,2019-05-30,86,77,72,94,81,65,18,8,0,1,3,scooter,0,5,1,1
4184,5,22,2019,31,1063,2019-05-31,90,81,73,93,74,52,15,5,0,0,4,scooter,0,5,1,2
4185,5,23,2019,1,610,2019-05-01,84,78,76,85,77,63,18,12,7,0,2,scooter,0,5,1,1
4186,5,23,2019,2,619,2019-05-02,82,71,62,93,81,62,24,9,0,0,3,scooter,0,5,1,1
4187,5,23,2019,3,150,2019-05-03,83,70,63,100,87,67,35,10,0,0,4,scooter,0,5,1,0
4188,5,23,2019,4,1798,2019-05-04,81,70,60,97,75,54,17,7,0,1,5,scooter,0,5,1,4
4189,5,23,2019,5,614,2019-05-05,86,72,59,93,75,48,13,4,0,0,6,scooter,0,5,1,1
4190,5,23,2019,6,515,2019-05-06,77,70,65,96,87,76,15,6,0,0,0,scooter,0,5,1,1
4191,5,23,2019,7,325,2019-05-07,86,74,67,93,84,65,28,10,0,0,1,scooter,0,5,1,0
4192,5,23,2019,8,504,2019-05-08,79,73,68,93,83,72,15,7,0,1,2,scooter,0,5,1,1
4193,5,23,2019,9,584,2019-05-09,86,77,66,94,82,65,23,7,0,1,3,scooter,0,5,1,1
4194,5,23,2019,10,860,2019-05-10,68,62,57,84,73,63,25,14,8,0,4,scooter,0,5,1,1
4195,5,23,2019,11,1295,2019-05-11,67,62,59,90,84,75,14,7,0,0,5,scooter,0,5,1,2
4196,5,23,2019,12,391,2019-05-12,79,69,60,90,68,45,20,7,0,1,6,scooter,0,5,1,0
4197,5,23,2019,13,390,2019-05-13,84,69,55,93,68,38,13,4,0,0,0,scooter,0,5,1,0
4198,5,23,2019,14,573,2019-05-14,82,72,61,93,73,52,10,3,0,0,1,scooter,0,5,1,1
4199,5,23,2019,15,470,2019-05-15,87,75,64,93,69,46,9,4,0,0,2,scooter,0,5,1,1
4200,5,23,2019,16,723,2019-05-16,88,74,63,94,75,46,13,5,0,0,3,scooter,0,5,1,1
4201,5,23,2019,17,1094,2019-05-17,91,81,74,87,72,48,21,13,7,0,4,scooter,0,5,1,2
4202,5,23,2019,18,1349,2019-05-18,88,80,77,94,81,61,24,12,3,0,5,scooter,0,5,1,3
4203,5,23,2019,19,475,2019-05-19,92,82,75,94,77,52,10,6,0,1,6,scooter,0,5,1,1
4204,5,23,2019,20,430,2019-05-20,92,83,78,88,72,50,26,15,7,0,0,scooter,0,5,1,0
4205,5,23,2019,21,497,2019-05-21,87,78,66,87,64,31,24,9,0,0,1,scooter,0,5,1,1
4206,5,23,2019,22,635,2019-05-22,92,82,73,90,69,50,24,12,0,1,2,scooter,0,5,1,1
4207,5,23,2019,23,664,2019-05-23,93,84,77,88,70,49,23,15,9,0,3,scooter,0,5,1,1
4208,5,23,2019,24,1424,2019-05-24,92,82,76,84,68,47,21,14,7,0,4,scooter,0,5,1,3
4209,5,23,2019,25,1665,2019-05-25,93,82,77,84,69,47,22,13,6,0,5,scooter,0,5,1,3
4210,5,23,2019,26,1393,2019-05-26,92,82,76,87,67,42,18,12,7,0,6,scooter,0,5,1,3
4211,5,23,2019,27,448,2019-05-27,90,79,73,90,72,46,17,11,5,0,0,scooter,0,5,1,1
4212,5,23,2019,28,372,2019-05-28,89,81,74,87,73,53,22,13,3,0,1,scooter,0,5,1,0
4213,5,23,2019,29,442,2019-05-29,93,84,79,84,70,52,22,13,3,0,2,scooter,0,5,1,1
4214,5,23,2019,30,602,2019-05-30,86,77,72,94,81,65,18,8,0,1,3,scooter,0,5,1,1
4215,5,23,2019,31,965,2019-05-31,90,81,73,93,74,52,15,5,0,0,4,scooter,0,5,1,2
4216,6,0,2018,9,14,2018-06-09,97,85,77,90,63,37,21,14,9,0,5,scooter,0,0,1,0
4217,6,0,2018,10,12,2018-06-10,98,85,77,94,65,30,20,13,8,0,6,scooter,0,0,1,0
4218,6,0,2018,12,7,2018-06-12,97,81,69,96,70,34,23,7,0,0,1,scooter,0,0,1,0
4219,6,0,2018,13,2,2018-06-13,96,80,71,97,73,40,23,8,0,0,2,scooter,0,0,1,0
4220,6,0,2018,15,4,2018-06-15,93,80,70,97,75,45,16,5,0,0,4,scooter,0,0,1,0
4221,6,0,2018,17,1,2018-06-17,80,76,74,100,92,85,15,8,3,1,6,scooter,0,0,1,0
4222,6,0,2018,19,9,2018-06-19,93,80,74,100,79,47,12,4,0,1,1,scooter,0,0,1,0
4223,6,0,2018,20,18,2018-06-20,98,85,76,97,71,42,16,9,6,1,2,scooter,0,0,1,0
4224,6,0,2018,21,13,2018-06-21,98,85,75,94,68,40,22,13,6,1,3,scooter,0,0,1,0
4225,6,0,2018,22,19,2018-06-22,98,85,77,94,65,39,22,15,7,0,4,scooter,0,0,1,0
4226,6,0,2018,23,19,2018-06-23,94,83,77,90,70,45,18,12,7,0,5,scooter,0,0,1,0
4227,6,0,2018,24,19,2018-06-24,97,85,77,96,70,35,17,11,7,0,6,scooter,0,0,1,0
4228,6,0,2018,25,12,2018-06-25,98,85,75,96,66,35,18,11,6,0,0,scooter,0,0,1,0
4229,6,0,2018,26,13,2018-06-26,98,84,74,97,69,36,18,10,6,1,1,scooter,0,0,1,0
4230,6,0,2018,27,11,2018-06-27,98,85,76,91,67,39,22,13,6,0,2,scooter,0,0,1,0
4231,6,0,2018,28,1,2018-06-28,99,85,77,94,65,33,22,13,6,0,3,scooter,0,0,1,0
4232,6,0,2018,29,7,2018-06-29,103,85,76,91,63,25,18,11,8,0,4,scooter,0,0,1,0
4233,6,0,2018,30,22,2018-06-30,100,86,74,93,60,29,15,9,0,0,5,scooter,0,0,1,0
4234,6,0,2019,1,661,2019-06-01,91,82,75,91,73,48,9,4,0,0,5,scooter,0,0,1,1
4235,6,0,2019,2,902,2019-06-02,94,82,73,97,74,47,14,4,0,0,6,scooter,0,0,1,2
4236,6,0,2019,3,306,2019-06-03,93,82,72,97,74,45,12,6,0,0,0,scooter,0,0,1,0
4237,6,0,2019,4,271,2019-06-04,85,78,73,93,84,67,14,3,0,0,1,scooter,0,0,1,0
4238,6,0,2019,5,267,2019-06-05,91,80,76,94,81,55,14,6,0,1,2,scooter,0,0,1,0
4239,6,0,2019,6,361,2019-06-06,92,77,69,93,78,54,29,6,0,1,3,scooter,0,0,1,0
4240,6,0,2019,7,463,2019-06-07,95,83,71,91,63,39,12,6,0,1,4,scooter,0,0,1,1
4241,6,0,2019,8,772,2019-06-08,97,83,69,93,66,37,6,2,0,0,5,scooter,0,0,1,1
4242,6,0,2019,9,801,2019-06-09,97,82,73,94,67,39,41,12,0,0,6,scooter,0,0,1,1
4243,6,0,2019,10,140,2019-06-10,88,80,74,79,63,46,21,14,8,1,0,scooter,0,0,1,0
4244,6,0,2019,11,193,2019-06-11,79,74,71,93,69,55,12,5,0,0,1,scooter,0,0,1,0
4245,6,0,2019,12,207,2019-06-12,90,77,66,93,71,43,8,3,0,1,2,scooter,0,0,1,0
4246,6,0,2019,13,240,2019-06-13,91,80,69,87,57,30,10,5,0,0,3,scooter,0,0,1,0
4247,6,0,2019,14,380,2019-06-14,91,80,69,90,66,43,17,9,0,0,4,scooter,0,0,1,0
4248,6,0,2019,15,700,2019-06-15,95,83,76,91,71,44,26,13,9,0,5,scooter,0,0,1,1
4249,6,0,2019,16,696,2019-06-16,96,84,72,87,69,46,18,13,7,0,6,scooter,0,0,1,1
4250,6,0,2019,17,60,2019-06-17,90,77,70,93,77,46,23,7,0,1,0,scooter,0,0,1,0
4251,6,0,2019,18,191,2019-06-18,93,82,72,93,72,45,14,4,0,0,1,scooter,0,0,1,0
4252,6,0,2019,19,208,2019-06-19,96,85,78,90,73,49,18,11,3,0,2,scooter,0,0,1,0
4253,6,0,2019,20,207,2019-06-20,96,85,80,88,76,58,18,11,7,0,3,scooter,0,0,1,0
4254,6,0,2019,21,405,2019-06-21,95,86,80,88,73,54,20,14,9,0,4,scooter,0,0,1,0
4255,6,0,2019,22,808,2019-06-22,93,84,76,87,75,54,20,11,3,1,5,scooter,0,0,1,1
4256,6,0,2019,23,887,2019-06-23,95,86,81,91,74,54,18,13,9,1,6,scooter,0,0,1,2
4257,6,0,2019,24,243,2019-06-24,83,74,69,91,80,58,20,10,0,0,0,scooter,0,0,1,0
4258,6,0,2019,25,160,2019-06-25,93,79,70,90,72,50,22,7,0,1,1,scooter,0,0,1,0
4259,6,0,2019,26,233,2019-06-26,91,79,70,93,77,51,21,5,0,0,2,scooter,0,0,1,0
4260,6,0,2019,27,197,2019-06-27,94,79,72,94,83,49,35,5,0,0,3,scooter,0,0,1,0
4261,6,0,2019,28,347,2019-06-28,93,80,73,97,79,49,9,4,0,1,4,scooter,0,0,1,0
4262,6,0,2019,29,747,2019-06-29,94,81,70,93,70,47,21,5,0,0,5,scooter,0,0,1,1
4263,6,0,2019,30,236,2019-06-30,86,75,69,93,80,55,31,7,0,1,6,scooter,0,0,1,0
4264,6,1,2018,9,8,2018-06-09,97,85,77,90,63,37,21,14,9,0,5,scooter,0,0,1,0
4265,6,1,2018,10,6,2018-06-10,98,85,77,94,65,30,20,13,8,0,6,scooter,0,0,1,0
4266,6,1,2018,11,1,2018-06-11,98,84,73,96,67,30,17,8,0,0,0,scooter,0,0,1,0
4267,6,1,2018,15,1,2018-06-15,93,80,70,97,75,45,16,5,0,0,4,scooter,0,0,1,0
4268,6,1,2018,17,5,2018-06-17,80,76,74,100,92,85,15,8,3,1,6,scooter,0,0,1,0
4269,6,1,2018,18,4,2018-06-18,82,77,75,97,88,74,10,6,0,1,0,scooter,0,0,1,0
4270,6,1,2018,19,3,2018-06-19,93,80,74,100,79,47,12,4,0,1,1,scooter,0,0,1,0
4271,6,1,2018,20,14,2018-06-20,98,85,76,97,71,42,16,9,6,1,2,scooter,0,0,1,0
4272,6,1,2018,21,7,2018-06-21,98,85,75,94,68,40,22,13,6,1,3,scooter,0,0,1,0
4273,6,1,2018,22,20,2018-06-22,98,85,77,94,65,39,22,15,7,0,4,scooter,0,0,1,0
4274,6,1,2018,23,14,2018-06-23,94,83,77,90,70,45,18,12,7,0,5,scooter,0,0,1,0
4275,6,1,2018,24,8,2018-06-24,97,85,77,96,70,35,17,11,7,0,6,scooter,0,0,1,0
4276,6,1,2018,25,4,2018-06-25,98,85,75,96,66,35,18,11,6,0,0,scooter,0,0,1,0
4277,6,1,2018,26,11,2018-06-26,98,84,74,97,69,36,18,10,6,1,1,scooter,0,0,1,0
4278,6,1,2018,27,9,2018-06-27,98,85,76,91,67,39,22,13,6,0,2,scooter,0,0,1,0
4279,6,1,2018,28,4,2018-06-28,99,85,77,94,65,33,22,13,6,0,3,scooter,0,0,1,0
4280,6,1,2018,29,4,2018-06-29,103,85,76,91,63,25,18,11,8,0,4,scooter,0,0,1,0
4281,6,1,2018,30,19,2018-06-30,100,86,74,93,60,29,15,9,0,0,5,scooter,0,0,1,0
4282,6,1,2019,1,497,2019-06-01,91,82,75,91,73,48,9,4,0,0,5,scooter,0,0,1,1
4283,6,1,2019,2,652,2019-06-02,94,82,73,97,74,47,14,4,0,0,6,scooter,0,0,1,1
4284,6,1,2019,3,175,2019-06-03,93,82,72,97,74,45,12,6,0,0,0,scooter,0,0,1,0
4285,6,1,2019,4,125,2019-06-04,85,78,73,93,84,67,14,3,0,0,1,scooter,0,0,1,0
4286,6,1,2019,5,135,2019-06-05,91,80,76,94,81,55,14,6,0,1,2,scooter,0,0,1,0
4287,6,1,2019,6,225,2019-06-06,92,77,69,93,78,54,29,6,0,1,3,scooter,0,0,1,0
4288,6,1,2019,7,278,2019-06-07,95,83,71,91,63,39,12,6,0,1,4,scooter,0,0,1,0
4289,6,1,2019,8,564,2019-06-08,97,83,69,93,66,37,6,2,0,0,5,scooter,0,0,1,1
4290,6,1,2019,9,552,2019-06-09,97,82,73,94,67,39,41,12,0,0,6,scooter,0,0,1,1
4291,6,1,2019,10,90,2019-06-10,88,80,74,79,63,46,21,14,8,1,0,scooter,0,0,1,0
4292,6,1,2019,11,73,2019-06-11,79,74,71,93,69,55,12,5,0,0,1,scooter,0,0,1,0
4293,6,1,2019,12,137,2019-06-12,90,77,66,93,71,43,8,3,0,1,2,scooter,0,0,1,0
4294,6,1,2019,13,142,2019-06-13,91,80,69,87,57,30,10,5,0,0,3,scooter,0,0,1,0
4295,6,1,2019,14,275,2019-06-14,91,80,69,90,66,43,17,9,0,0,4,scooter,0,0,1,0
4296,6,1,2019,15,478,2019-06-15,95,83,76,91,71,44,26,13,9,0,5,scooter,0,0,1,1
4297,6,1,2019,16,492,2019-06-16,96,84,72,87,69,46,18,13,7,0,6,scooter,0,0,1,1
4298,6,1,2019,17,22,2019-06-17,90,77,70,93,77,46,23,7,0,1,0,scooter,0,0,1,0
4299,6,1,2019,18,94,2019-06-18,93,82,72,93,72,45,14,4,0,0,1,scooter,0,0,1,0
4300,6,1,2019,19,143,2019-06-19,96,85,78,90,73,49,18,11,3,0,2,scooter,0,0,1,0
4301,6,1,2019,20,127,2019-06-20,96,85,80,88,76,58,18,11,7,0,3,scooter,0,0,1,0
4302,6,1,2019,21,241,2019-06-21,95,86,80,88,73,54,20,14,9,0,4,scooter,0,0,1,0
4303,6,1,2019,22,588,2019-06-22,93,84,76,87,75,54,20,11,3,1,5,scooter,0,0,1,1
4304,6,1,2019,23,603,2019-06-23,95,86,81,91,74,54,18,13,9,1,6,scooter,0,0,1,1
4305,6,1,2019,24,173,2019-06-24,83,74,69,91,80,58,20,10,0,0,0,scooter,0,0,1,0
4306,6,1,2019,25,125,2019-06-25,93,79,70,90,72,50,22,7,0,1,1,scooter,0,0,1,0
4307,6,1,2019,26,130,2019-06-26,91,79,70,93,77,51,21,5,0,0,2,scooter,0,0,1,0
4308,6,1,2019,27,106,2019-06-27,94,79,72,94,83,49,35,5,0,0,3,scooter,0,0,1,0
4309,6,1,2019,28,201,2019-06-28,93,80,73,97,79,49,9,4,0,1,4,scooter,0,0,1,0
4310,6,1,2019,29,507,2019-06-29,94,81,70,93,70,47,21,5,0,0,5,scooter,0,0,1,1
4311,6,1,2019,30,95,2019-06-30,86,75,69,93,80,55,31,7,0,1,6,scooter,0,0,1,0
4312,6,2,2018,9,11,2018-06-09,97,85,77,90,63,37,21,14,9,0,5,scooter,0,0,1,0
4313,6,2,2018,10,10,2018-06-10,98,85,77,94,65,30,20,13,8,0,6,scooter,0,0,1,0
4314,6,2,2018,16,1,2018-06-16,94,80,75,100,81,46,17,9,0,0,5,scooter,0,0,1,0
4315,6,2,2018,18,2,2018-06-18,82,77,75,97,88,74,10,6,0,1,0,scooter,0,0,1,0
4316,6,2,2018,20,3,2018-06-20,98,85,76,97,71,42,16,9,6,1,2,scooter,0,0,1,0
4317,6,2,2018,21,1,2018-06-21,98,85,75,94,68,40,22,13,6,1,3,scooter,0,0,1,0
4318,6,2,2018,22,5,2018-06-22,98,85,77,94,65,39,22,15,7,0,4,scooter,0,0,1,0
4319,6,2,2018,23,10,2018-06-23,94,83,77,90,70,45,18,12,7,0,5,scooter,0,0,1,0
4320,6,2,2018,24,10,2018-06-24,97,85,77,96,70,35,17,11,7,0,6,scooter,0,0,1,0
4321,6,2,2018,25,2,2018-06-25,98,85,75,96,66,35,18,11,6,0,0,scooter,0,0,1,0
4322,6,2,2018,26,1,2018-06-26,98,84,74,97,69,36,18,10,6,1,1,scooter,0,0,1,0
4323,6,2,2018,27,10,2018-06-27,98,85,76,91,67,39,22,13,6,0,2,scooter,0,0,1,0
4324,6,2,2018,28,2,2018-06-28,99,85,77,94,65,33,22,13,6,0,3,scooter,0,0,1,0
4325,6,2,2018,29,3,2018-06-29,103,85,76,91,63,25,18,11,8,0,4,scooter,0,0,1,0
4326,6,2,2018,30,15,2018-06-30,100,86,74,93,60,29,15,9,0,0,5,scooter,0,0,1,0
4327,6,2,2019,1,371,2019-06-01,91,82,75,91,73,48,9,4,0,0,5,scooter,0,0,1,0
4328,6,2,2019,2,437,2019-06-02,94,82,73,97,74,47,14,4,0,0,6,scooter,0,0,1,1
4329,6,2,2019,3,170,2019-06-03,93,82,72,97,74,45,12,6,0,0,0,scooter,0,0,1,0
4330,6,2,2019,4,91,2019-06-04,85,78,73,93,84,67,14,3,0,0,1,scooter,0,0,1,0
4331,6,2,2019,5,61,2019-06-05,91,80,76,94,81,55,14,6,0,1,2,scooter,0,0,1,0
4332,6,2,2019,6,137,2019-06-06,92,77,69,93,78,54,29,6,0,1,3,scooter,0,0,1,0
4333,6,2,2019,7,188,2019-06-07,95,83,71,91,63,39,12,6,0,1,4,scooter,0,0,1,0
4334,6,2,2019,8,378,2019-06-08,97,83,69,93,66,37,6,2,0,0,5,scooter,0,0,1,0
4335,6,2,2019,9,433,2019-06-09,97,82,73,94,67,39,41,12,0,0,6,scooter,0,0,1,0
4336,6,2,2019,10,62,2019-06-10,88,80,74,79,63,46,21,14,8,1,0,scooter,0,0,1,0
4337,6,2,2019,11,67,2019-06-11,79,74,71,93,69,55,12,5,0,0,1,scooter,0,0,1,0
4338,6,2,2019,12,79,2019-06-12,90,77,66,93,71,43,8,3,0,1,2,scooter,0,0,1,0
4339,6,2,2019,13,74,2019-06-13,91,80,69,87,57,30,10,5,0,0,3,scooter,0,0,1,0
4340,6,2,2019,14,202,2019-06-14,91,80,69,90,66,43,17,9,0,0,4,scooter,0,0,1,0
4341,6,2,2019,15,376,2019-06-15,95,83,76,91,71,44,26,13,9,0,5,scooter,0,0,1,0
4342,6,2,2019,16,410,2019-06-16,96,84,72,87,69,46,18,13,7,0,6,scooter,0,0,1,0
4343,6,2,2019,17,37,2019-06-17,90,77,70,93,77,46,23,7,0,1,0,scooter,0,0,1,0
4344,6,2,2019,18,54,2019-06-18,93,82,72,93,72,45,14,4,0,0,1,scooter,0,0,1,0
4345,6,2,2019,19,78,2019-06-19,96,85,78,90,73,49,18,11,3,0,2,scooter,0,0,1,0
4346,6,2,2019,20,89,2019-06-20,96,85,80,88,76,58,18,11,7,0,3,scooter,0,0,1,0
4347,6,2,2019,21,162,2019-06-21,95,86,80,88,73,54,20,14,9,0,4,scooter,0,0,1,0
4348,6,2,2019,22,448,2019-06-22,93,84,76,87,75,54,20,11,3,1,5,scooter,0,0,1,1
4349,6,2,2019,23,574,2019-06-23,95,86,81,91,74,54,18,13,9,1,6,scooter,0,0,1,1
4350,6,2,2019,24,126,2019-06-24,83,74,69,91,80,58,20,10,0,0,0,scooter,0,0,1,0
